"route_short_name","route_long_name","route_id","total_schedule_duration","date","month","n","n_on_time","n_early","n_late","otp","log_x1","mae_ratio","sd_mae_ratio","1 - normalised mae ratio","log_I_hat","I_hat"
"SA04","Terminal Seksyen 17 ~ Hospital Shah Alam","S4040",60.2,2025-09-18,"2025-09",337,313,16,8,0.9288,-0.0739,3.7648,10.5310845217212,0,NA,0
"SA05","Stesen Bas Seksyen 13 ~ Bukit Jelutong","S4050",43.8166666666667,2025-07-21,"2025-07",37,35,0,2,0.9459,-0.0556,0.0148,0.752610216904968,0.9852,-0.1181,0.8886
"SA05","Stesen Bas Seksyen 13 ~ Bukit Jelutong","S4050",46.7833333333333,2025-08-05,"2025-08",115,111,0,4,0.9652,-0.0354,0.0648,1.03867919222394,0.9352,-0.1108,0.8951
"SA05","Stesen Bas Seksyen 13 ~ Bukit Jelutong","S4050",47.55,2025-09-12,"2025-09",154,149,0,5,0.9675,-0.033,0.4462,7.9888376654207,0.5538,-0.6362,0.5293
"SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060",63.7166666666667,2025-07-10,"2025-07",489,417,55,17,0.8528,-0.1593,0.1097,1.11361896168222,0.8903,-0.2599,0.7711
"SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060",65.7333333333333,2025-08-11,"2025-08",517,440,65,12,0.8511,-0.1613,0.1129,0.0375414520103794,0.8871,-0.2642,0.7678
"SA06","Terminal Seksyen 19 ~ Kota Kemuning","S4060",65.7333333333333,2025-09-02,"2025-09",190,158,27,5,0.8316,-0.1844,0.0995,0.142437271843631,0.9005,-0.2792,0.7564
"SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080",52.1166666666667,2025-07-02,"2025-07",414,391,11,12,0.9444,-0.0572,0.1293,0.3508083219861,0.8707,-0.1695,0.8441
"SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080",53.6,2025-08-20,"2025-08",450,420,12,18,0.9333,-0.069,0.1155,2.10502757416619,0.8845,-0.1716,0.8423
"SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080",53.75,2025-09-17,"2025-09",293,275,10,8,0.9386,-0.0634,0.1028,0.921359609977253,0.8972,-0.1579,0.8539
"SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080",24.7333333333333,2025-10-27,"2025-10",38,36,1,1,0.9474,-0.0541,0.1016,0.166287657389236,0.8984,-0.1478,0.8626
"SA08","Stesen LRT Alam Megah ~ Kota Kemuning","S4080",40.0666666666667,2025-11-12,"2025-11",108,102,3,3,0.9444,-0.0572,0.1091,0.057429084068699,0.8909,-0.1556,0.8559
"SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100",47.6333333333333,2025-07-14,"2025-07",349,325,9,15,0.9312,-0.0712,0.5974,0.120780607296098,0.4026,-1.0933,0.3351
"SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100",45.8166666666667,2025-08-29,"2025-08",286,266,5,15,0.9301,-0.0725,0.5574,0.166701392268363,0.4426,-0.9724,0.3782
"SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100",41.75,2025-09-17,"2025-09",257,240,5,12,0.9339,-0.0684,0.4733,0.335746584494913,0.5267,-0.7384,0.4779
"SA10","Bukit Subang~Kg Melayu Subang ~Pekan Subang~Bukit Jelutung","S4100",27,2025-10-15,"2025-10",19,17,2,0,0.8947,-0.1112,0.0191,0.222667925395644,0.9809,-0.1753,0.8392
"MENARA PRASARANA","LRT Lembah Subang ~ Menara Prasarana","S5010",3,2025-07-31,"2025-07",1,1,0,0,1,0,0,0.0651546333732299,1,-0.0601,0.9417
"MENARA PRASARANA","LRT Lembah Subang ~ Menara Prasarana","S5010",3,2025-08-27,"2025-08",1,1,0,0,1,0,0,0.027775,1,-0.0601,0.9417
"MENARA PRASARANA","LRT Lembah Subang ~ Menara Prasarana","S5010",3,2025-09-09,"2025-09",1,0,1,0,0,-Inf,0.3333,NA,0.6667,NA,0
"MENARA PRASARANA","LRT Lembah Subang ~ Menara Prasarana","S5010",3,2025-10-28,"2025-10",1,1,0,0,1,0,0,0.189255418240359,1,-0.0601,0.9417
"MENARA PRASARANA","LRT Lembah Subang ~ Menara Prasarana","S5010",3,2025-11-21,"2025-11",1,1,0,0,1,0,0,0.104168966714534,1,-0.0601,0.9417
"PAVILION BUKIT JALIL (PAVBJ)","Stesen LRT Awan Besar ~ Pavilion Bukit Jalil","S6060",12.7166666666667,2025-07-31,"2025-07",31,0,31,0,0,-Inf,0.3724,0.022108592037876,0.6276,NA,0
"PAVILION BUKIT JALIL (PAVBJ)","Stesen LRT Awan Besar ~ Pavilion Bukit Jalil","S6060",12.7166666666667,2025-08-29,"2025-08",31,0,31,0,0,-Inf,0.2992,0.0371665863761678,0.7008,NA,0
"PAVILION BUKIT JALIL (PAVBJ)","Stesen LRT Awan Besar ~ Pavilion Bukit Jalil","S6060",12.7166666666667,2025-09-30,"2025-09",14,0,14,0,0,-Inf,0.3124,0.0317946515829478,0.6876,NA,0
"PAVILION BUKIT JALIL (PAVBJ)","Stesen LRT Awan Besar ~ Pavilion Bukit Jalil","S6060",12.7166666666667,2025-10-31,"2025-10",11,0,11,0,0,-Inf,0.347,0.0410391485042844,0.653,NA,0
"PAVILION BUKIT JALIL (PAVBJ)","Stesen LRT Awan Besar ~ Pavilion Bukit Jalil","S6060",12.7166666666667,2025-11-28,"2025-11",17,0,17,0,0,-Inf,0.3516,0.022565811160544,0.6484,NA,0
"T200","Stesen LRT Gombak ~ UIA Gombak","T2000",32.65,2025-07-28,"2025-07",87,76,9,2,0.8736,-0.1352,0.4585,1.55059901941535,0.5415,-0.7701,0.463
"T200","Stesen LRT Gombak ~ UIA Gombak","T2000",33.05,2025-08-28,"2025-08",209,185,20,4,0.8852,-0.122,0.1622,0.924773702048236,0.8378,-0.2621,0.7694
"T200","Stesen LRT Gombak ~ UIA Gombak","T2000",32.3333333333333,2025-09-26,"2025-09",105,95,7,3,0.9048,-0.1001,0.5003,0.412814524376199,0.4997,-0.8405,0.4315
"T200","Stesen LRT Gombak ~ UIA Gombak","T2000",20.0166666666667,2025-10-17,"2025-10",54,46,5,3,0.8519,-0.1603,0.6197,2.06458692259551,0.3803,-1.2557,0.2849
"T200","Stesen LRT Gombak ~ UIA Gombak","T2000",31.4166666666667,2025-11-06,"2025-11",155,133,15,7,0.8581,-0.1531,0.2984,0.401010775779987,0.7016,-0.4643,0.6286
"T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010",34.65,2025-07-28,"2025-07",636,590,39,7,0.9277,-0.0751,0.2016,0.235916407199183,0.7984,-0.2537,0.7759
"T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010",35.1333333333333,2025-08-14,"2025-08",650,600,43,7,0.9231,-0.08,0.1881,0.0997033280239312,0.8119,-0.2441,0.7834
"T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010",27.2166666666667,2025-09-25,"2025-09",64,58,5,1,0.9062,-0.0984,0.1763,0.16179391596049,0.8237,-0.2513,0.7778
"T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010",39.2,2025-10-01,"2025-10",516,472,34,10,0.9147,-0.0891,0.152,0.332005680596058,0.848,-0.2196,0.8028
"T201","Stesen LRT Gombak ~ Hab Wira Damai","T2010",43.9833333333333,2025-11-04,"2025-11",391,355,31,5,0.9079,-0.0966,0.2178,0.229139331339399,0.7822,-0.2944,0.745
"T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020",65.8333333333333,2025-07-29,"2025-07",286,252,32,2,0.8811,-0.1266,0.1849,4.99477091374079,0.8151,-0.2886,0.7493
"T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020",63.5333333333333,2025-08-25,"2025-08",296,251,41,4,0.848,-0.1649,0.2713,6.82892000484843,0.7287,-0.4348,0.6474
"T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020",63.45,2025-09-09,"2025-09",268,234,27,7,0.8731,-0.1357,0.627,4.90464124705905,0.373,-1.2547,0.2852
"T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020",59.2833333333333,2025-10-30,"2025-10",176,145,28,3,0.8239,-0.1938,0.049,1.11474389806287,0.951,-0.2666,0.766
"T202","Stesen LRT Taman Melati ~ Taman Melewar","T2020",66.6333333333333,2025-11-12,"2025-11",100,78,19,3,0.78,-0.2485,0.3653,2.51250809365197,0.6347,-0.6806,0.5063
"T222","Stesen LRT Sri Rampai ~ UKAY Perdana","T2220",67.1333333333333,2025-07-08,"2025-07",445,363,65,17,0.8157,-0.2037,0.2167,4.47098707277719,0.7833,-0.4022,0.6688
"T222","Stesen LRT Sri Rampai ~ UKAY Perdana","T2220",65.1833333333334,2025-08-29,"2025-08",325,275,36,14,0.8462,-0.1671,23.9937,8.2138367901568,0,NA,0
"T222","Stesen LRT Sri Rampai ~ UKAY Perdana","T2220",66.0666666666667,2025-09-17,"2025-09",231,186,34,11,0.8052,-0.2167,0.2199,6.49105512700594,0.7801,-0.4193,0.6575
"T222","Stesen LRT Sri Rampai ~ UKAY Perdana","T2220",67.3166666666667,2025-10-30,"2025-10",272,209,57,6,0.7684,-0.2635,0.158,1.87056197258161,0.842,-0.4027,0.6685
"T222","Stesen LRT Sri Rampai ~ UKAY Perdana","T2220",65.8,2025-11-05,"2025-11",278,215,53,10,0.7734,-0.257,0.1576,5.69446512355053,0.8424,-0.3957,0.6732
"T223","Stesen LRT Setiawangsa ~ AU3, Jentayu, Keramat","T2230",23.1666666666667,2025-07-10,"2025-07",342,334,5,3,0.9766,-0.0237,0.0107,0.0316718038964524,0.9893,-0.0854,0.9181
"T223","Stesen LRT Setiawangsa ~ AU3, Jentayu, Keramat","T2230",23.1666666666667,2025-08-21,"2025-08",407,399,6,2,0.9803,-0.0199,0.0046,0.00687541513898131,0.9954,-0.0806,0.9226
"T223","Stesen LRT Setiawangsa ~ AU3, Jentayu, Keramat","T2230",23.1666666666667,2025-09-30,"2025-09",223,218,4,1,0.9776,-0.0227,0.0046,0.0142551951314352,0.9954,-0.0837,0.9197
"T223","Stesen LRT Setiawangsa ~ AU3, Jentayu, Keramat","T2230",23.1666666666667,2025-10-23,"2025-10",187,183,3,1,0.9786,-0.0216,0.0068,0.0113566503201211,0.9932,-0.0825,0.9208
"T223","Stesen LRT Setiawangsa ~ AU3, Jentayu, Keramat","T2230",23.1666666666667,2025-11-05,"2025-11",303,297,4,2,0.9802,-0.02,0.0043,0.0449488816138214,0.9957,-0.081,0.9222
"T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240",29.5,2025-07-31,"2025-07",544,444,93,7,0.8162,-0.2031,3.6501,2.0365911365491,0,NA,0
"T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240",29.5,2025-08-28,"2025-08",555,443,95,17,0.7982,-0.2254,2.661,1.52070031659915,0,NA,0
"T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240",28.25,2025-09-30,"2025-09",163,137,25,1,0.8405,-0.1738,1.8718,2.021931487723,0,NA,0
"T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240",29.15,2025-10-31,"2025-10",217,183,31,3,0.8433,-0.1704,4.7067,1.35377675809477,0,NA,0
"T224","Stesen LRT Dato Keramat ~ Desa Pandan","T2240",29.5,2025-11-21,"2025-11",253,213,35,5,0.8419,-0.1721,2.37,2.40834072803075,0,NA,0
"T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500",46.1,2025-07-28,"2025-07",356,329,23,4,0.9242,-0.0789,0.1394,0.891553509751932,0.8606,-0.1992,0.8194
"T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500",45.45,2025-08-22,"2025-08",187,167,16,4,0.893,-0.1131,0.0473,0.979867819827416,0.9527,-0.184,0.8319
"T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500",46.1,2025-09-11,"2025-09",171,156,10,5,0.9123,-0.0918,0.0741,1.53159400356776,0.9259,-0.1722,0.8418
"T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500",46.1,2025-10-23,"2025-10",149,137,9,3,0.9195,-0.084,0.0851,1.46466670096127,0.9149,-0.1696,0.844
"T250","Stesen LRT Wangsa Maju ~ Setapak Sentral","T2500",46.1,2025-11-10,"2025-11",302,277,19,6,0.9172,-0.0864,0.0573,0.0208729170617493,0.9427,-0.1598,0.8523
"T251","Stesen LRT Sri Rampai ~ Seksyen 10 Wangsa Maju","T2510",19.7833333333333,2025-07-31,"2025-07",43,33,2,8,0.7674,-0.2647,2.3165,2.92561998296036,0,NA,0
"T251","Stesen LRT Sri Rampai ~ Seksyen 10 Wangsa Maju","T2510",6.08333333333333,2025-08-29,"2025-08",13,9,0,4,0.6923,-0.3677,4.7967,1.90956965656222,0,NA,0
"T251","Stesen LRT Sri Rampai ~ Seksyen 10 Wangsa Maju","T2510",28.6333333333333,2025-09-30,"2025-09",32,22,7,3,0.6875,-0.3747,4.2765,1.43896376869412,0,NA,0
"T251","Stesen LRT Sri Rampai ~ Seksyen 10 Wangsa Maju","T2510",26.3333333333333,2025-10-30,"2025-10",74,56,13,5,0.7568,-0.2787,1.9463,0.71867492071636,0,NA,0
"T251","Stesen LRT Sri Rampai ~ Seksyen 10 Wangsa Maju","T2510",21.6666666666667,2025-11-28,"2025-11",48,43,0,5,0.8958,-0.11,2.3769,1.104092438744,0,NA,0
"T300","Bukit Indah ~ Ampang Point via Jalan Rasmi","T3008",19.0666666666667,2025-07-31,"2025-07",811,780,0,31,0.9618,-0.039,32.0919,12.6537610937846,0,NA,0
"T300","Bukit Indah ~ Ampang Point via Jalan Rasmi","T3008",19.0666666666667,2025-08-29,"2025-08",712,686,0,26,0.9635,-0.0372,29.8036,17.1767413865808,0,NA,0
"T300","Bukit Indah ~ Ampang Point via Jalan Rasmi","T3008",19.25,2025-09-30,"2025-09",202,197,0,5,0.9752,-0.0251,14.7758,11.4912160201534,0,NA,0
"T300","Bukit Indah ~ Ampang Point via Jalan Rasmi","T3008",19.25,2025-10-30,"2025-10",306,294,0,12,0.9608,-0.04,14.084,11.1094270305805,0,NA,0
"T300","Bukit Indah ~ Ampang Point via Jalan Rasmi","T3008",18.8166666666667,2025-11-28,"2025-11",291,280,0,11,0.9622,-0.0385,16.731,12.418920592009,0,NA,0
"T301","Taman Mulia Jaya ~ Ampang Point via Jalan Merdeka","T3018",54,2025-07-03,"2025-07",531,275,255,1,0.5179,-0.658,0.1659,0.0223857874165925,0.8341,-0.8116,0.4441
"T301","Taman Mulia Jaya ~ Ampang Point via Jalan Merdeka","T3018",54,2025-08-07,"2025-08",434,217,217,0,0.5,-0.6931,0.1594,0.0201470073400966,0.8406,-0.8416,0.431
"T301","Taman Mulia Jaya ~ Ampang Point via Jalan Merdeka","T3018",54,2025-09-23,"2025-09",535,273,262,0,0.5103,-0.6728,0.163,0.0846230395550137,0.837,-0.8242,0.4386
"T301","Taman Mulia Jaya ~ Ampang Point via Jalan Merdeka","T3018",54,2025-10-29,"2025-10",156,82,74,0,0.5256,-0.6431,0.1216,0.034680121743671,0.8784,-0.7607,0.4673
"T301","Taman Mulia Jaya ~ Ampang Point via Jalan Merdeka","T3018",52.9333333333333,2025-11-14,"2025-11",543,269,274,0,0.4954,-0.7024,0.1652,0.0162702950188372,0.8348,-0.8563,0.4247
"T302","Hutan Lipur Ampang ~ Ampang Point","T3028",16.9666666666667,2025-07-14,"2025-07",255,227,23,5,0.8902,-0.1163,0.0326,0.138876908560154,0.9674,-0.1833,0.8325
"T302","Hutan Lipur Ampang ~ Ampang Point","T3028",20,2025-08-21,"2025-08",347,312,31,4,0.8991,-0.1063,0.0657,0.0238697118302074,0.9343,-0.1836,0.8323
"T302","Hutan Lipur Ampang ~ Ampang Point","T3028",19.2,2025-09-12,"2025-09",233,204,20,9,0.8755,-0.1329,0.105,0.200547518939879,0.895,-0.2304,0.7942
"T302","Hutan Lipur Ampang ~ Ampang Point","T3028",18.7833333333333,2025-10-13,"2025-10",116,106,4,6,0.9138,-0.0902,0.0804,0.10145143806627,0.9196,-0.1735,0.8407
"T302","Hutan Lipur Ampang ~ Ampang Point","T3028",20,2025-11-11,"2025-11",229,213,15,1,0.9301,-0.0724,0.081,0.0501023514917214,0.919,-0.1557,0.8558
"T303","Ampang Point ~ Stesen LRT Pandan Indah","T3030",33.9833333333333,2025-07-10,"2025-07",110,93,14,3,0.8455,-0.1679,0.1479,0.0714383442947352,0.8521,-0.2963,0.7436
"T303","Ampang Point ~ Stesen LRT Pandan Indah","T3030",32.7833333333333,2025-08-26,"2025-08",100,84,11,5,0.84,-0.1744,0.2208,0.0907355970467411,0.7792,-0.377,0.6859
"T303","Ampang Point ~ Stesen LRT Pandan Indah","T3030",33,2025-09-22,"2025-09",97,84,9,4,0.866,-0.1439,0.147,0.195339614434247,0.853,-0.2713,0.7624
"T303","Ampang Point ~ Stesen LRT Pandan Indah","T3030",25,2025-10-01,"2025-10",87,74,6,7,0.8506,-0.1618,0.2452,0.786050552071084,0.7548,-0.3954,0.6734
"T303","Ampang Point ~ Stesen LRT Pandan Indah","T3030",33.9833333333333,2025-11-04,"2025-11",138,115,16,7,0.8333,-0.1823,0.1907,0.100781003294272,0.8093,-0.3511,0.7039
"T304","Bukit Indah ~ Ampang Point via Jalan Ampang","T3048",36.15,2025-07-31,"2025-07",235,174,41,20,0.7404,-0.3005,19.1061,7.47017963106877,0,NA,0
